date,UNRATE,UNRATE_lag1,UNRATE_lag2,UNRATE_lag3,ICSA_lag1,ICSA_lag2,ICSA_lag3,INDPRO_lag1,INDPRO_lag2,INDPRO_lag3,PAYEMS_lag1,PAYEMS_lag2,PAYEMS_lag3,file for unemployment_lag1,file for unemployment_lag2,file for unemployment_lag3,unemployment office_lag1,unemployment office_lag2,unemployment office_lag3,jobs near me_lag1,jobs near me_lag2,jobs near me_lag3,UNRATE_rollmean3,UNRATE_rollstd3,UNRATE_rollmean6,UNRATE_rollstd6,ICSA_rollmean3,ICSA_rollstd3,ICSA_rollmean6,ICSA_rollstd6,INDPRO_rollmean3,INDPRO_rollstd3,INDPRO_rollmean6,INDPRO_rollstd6,PAYEMS_rollmean3,PAYEMS_rollstd3,PAYEMS_rollmean6,PAYEMS_rollstd6,file for unemployment_rollmean3,file for unemployment_rollstd3,file for unemployment_rollmean6,file for unemployment_rollstd6,unemployment office_rollmean3,unemployment office_rollstd3,unemployment office_rollmean6,unemployment office_rollstd6,jobs near me_rollmean3,jobs near me_rollstd3,jobs near me_rollmean6,jobs near me_rollstd6,ICSA_mom_pct,INDPRO_mom_pct,PAYEMS_mom_pct,file for unemployment_mom_pct,unemployment office_mom_pct,jobs near me_mom_pct,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
2015-02-28,5.5,5.7,5.6,5.8,287600.0,284500.0,291600.0,102.8905,103.7044,103.7126,140568.0,140364.0,140089.0,4.0,3.0,3.0,20.0,17.0,15.0,6.0,4.0,4.0,5.7,0.09999999999987381,5.8,0.1788854381999709,287900.0,3559.4943461099633,291575.0,6232.956762247919,103.43583333333333,0.47229031679028666,103.20280000000001,0.40806875401219206,140340.33333333334,240.37540084898276,139941.83333333334,491.70617920362173,3.3333333333333335,0.5773502691896223,3.1666666666666665,0.4082482904638651,17.333333333333332,2.5166114784235325,16.333333333333332,1.9663841605003292,4.666666666666667,1.1547005383792515,4.166666666666667,0.9831920802501785,0.010896309314587072,-0.007848268733052777,0.0014533641104557127,0.33333333333333326,0.17647058823529416,0.5,True,False,False,False,False,False,False,False,False,False,False
2015-03-31,5.4,5.5,5.7,5.6,301250.0,287600.0,284500.0,102.2335,102.8905,103.7044,140827.0,140568.0,140364.0,3.0,4.0,3.0,17.0,20.0,17.0,6.0,6.0,4.0,5.599999999999999,0.0999999999998717,5.7,0.14142135623729798,291116.6666666667,8911.55616788235,291450.0,5984.647023847948,102.94279999999999,0.7368433822737371,103.11358333333332,0.5542615534814967,140586.33333333334,232.04381770110913,140201.5,476.4723496703093,3.3333333333333335,0.5773502691896223,3.1666666666666665,0.4082482904638651,18.0,1.7320508075688041,16.666666666666668,1.8618986725025066,5.333333333333333,1.1547005383792515,4.666666666666667,1.0327955589886484,0.04746175243393602,-0.0063854291698455246,0.0018425246144215812,-0.25,-0.15000000000000002,0.0,False,True,False,False,False,False,False,False,False,False,False
2015-04-30,5.4,5.4,5.5,5.7,284000.0,301250.0,287600.0,101.8914,102.2335,102.8905,140923.0,140827.0,140568.0,3.0,3.0,4.0,16.0,17.0,20.0,6.0,6.0,6.0,5.533333333333334,0.15275252316510968,5.616666666666667,0.14719601443878932,290950.0,9099.862636325262,289616.6666666667,6353.161942428288,102.33846666666666,0.5077535852497859,102.91813333333334,0.7480786901574663,140772.66666666666,183.63097051778885,140428.16666666666,433.5303526478811,3.3333333333333335,0.5773502691896223,3.1666666666666665,0.4082482904638651,17.666666666666668,2.0816659994660722,16.666666666666668,1.8618986725025066,6.0,0.0,5.0,1.0954451150103366,-0.05726141078838176,-0.0033462612548724735,0.0006816874605011236,0.0,-0.05882352941176472,0.0,False,False,True,False,False,False,False,False,False,False,False
2015-05-31,5.6,5.4,5.4,5.5,286000.0,284000.0,301250.0,101.3355,101.8914,102.2335,141196.0,140923.0,140827.0,3.0,3.0,3.0,15.0,16.0,17.0,5.0,6.0,6.0,5.433333333333334,0.05773502691873467,5.566666666666666,0.1632993161855396,290416.6666666667,9435.085231905536,289158.3333333333,6525.06066383442,101.82013333333335,0.453222024325919,102.62798333333335,0.9770021932768116,140982.0,191.44450893136946,140661.16666666666,401.6134542903015,3.0,0.0,3.1666666666666665,0.4082482904638651,16.0,0.9999999999998752,16.666666666666668,1.8618986725025066,5.666666666666667,0.5773502691896258,5.166666666666667,0.9831920802501802,0.007042253521126751,-0.005455808831756226,0.0019372281316747397,0.0,-0.0625,-0.16666666666666663,False,False,False,True,False,False,False,False,False,False,False
2015-06-30,5.3,5.6,5.4,5.4,274000.0,286000.0,284000.0,100.8883,101.3355,101.8914,141538.0,141196.0,140923.0,3.0,3.0,3.0,14.0,15.0,16.0,6.0,5.0,6.0,5.466666666666666,0.11547005383781134,5.533333333333334,0.12110601416389379,281333.3333333333,6429.100507327755,286225.0,8775.747831384706,101.37173333333334,0.5025306391993729,102.15726666666667,1.0289145866726164,141219.0,308.1444466479531,140902.66666666666,423.79130083919136,3.0,0.0,3.1666666666666665,0.4082482904638651,15.0,0.9999999999998752,16.5,2.0736441353327533,5.666666666666667,0.5773502691896258,5.5,0.836660026534083,-0.04195804195804198,-0.0044130635364704185,0.0024221649338507234,0.0,-0.06666666666666665,0.19999999999999996,False,False,False,False,True,False,False,False,False,False,False
2015-07-31,5.2,5.3,5.6,5.4,273750.0,274000.0,286000.0,100.571,100.8883,101.3355,141709.0,141538.0,141196.0,3.0,3.0,3.0,16.0,14.0,15.0,8.0,6.0,5.0,5.433333333333333,0.15275252316510826,5.483333333333333,0.14719601443879493,277916.6666666667,7001.487937097515,284433.3333333333,10182.91052041215,100.9316,0.38408492550585466,101.63503333333334,0.8694343670845148,141481.0,261.2068146124316,141126.83333333334,437.3792023713118,3.0,0.0,3.1666666666666665,0.4082482904638651,15.0,0.9999999999998752,16.333333333333332,2.0655911179772684,6.333333333333333,1.5275252316519468,6.166666666666667,0.9831920802501833,-0.0009124087591241281,-0.003145062410606636,0.0012081561135526275,0.0,0.1428571428571428,0.33333333333333326,False,False,False,False,False,True,False,False,False,False,False
2015-08-31,5.1,5.2,5.3,5.6,277750.0,273750.0,274000.0,101.2228,100.571,100.8883,141991.0,141709.0,141538.0,3.0,3.0,3.0,17.0,16.0,14.0,9.0,8.0,6.0,5.366666666666667,0.2081665999465491,5.3999999999999995,0.14142135623731067,275166.6666666667,2240.7216099556167,282791.6666666667,10362.693504428315,100.89403333333333,0.3259378212699144,101.35708333333334,0.6180263988436352,141746.0,228.755327806749,141364.0,459.02156812103675,3.0,0.0,3.0,0.0,15.666666666666666,1.5275252316518653,15.833333333333334,1.1690451944499658,7.666666666666667,1.5275252316519468,6.666666666666667,1.5055453054181682,0.01461187214611881,0.006480993526961187,0.0019899935783895817,0.0,0.0625,0.125,False,False,False,False,False,False,True,False,False,False,False
2015-09-30,5.0,5.1,5.2,5.3,275200.0,277750.0,273750.0,101.0367,101.2228,100.571,142125.0,141991.0,141709.0,3.0,3.0,3.0,16.0,17.0,16.0,9.0,9.0,8.0,5.199999999999999,0.09999999999986396,5.333333333333333,0.17511900715418632,275566.6666666667,2025.051439673096,278450.0,5305.657357958114,100.94349999999999,0.3357461690039672,101.15761666666667,0.4484642122484435,141941.66666666666,212.34249064496692,141580.33333333334,461.1844171987666,3.0,0.0,3.0,0.0,16.333333333333332,0.5773502691894106,15.666666666666666,1.0327955589885884,8.666666666666666,0.5773502691896258,7.166666666666667,1.7224014243685148,-0.00918091809180921,-0.001838518594625027,0.0009437217851835378,0.0,-0.05882352941176472,0.0,False,False,False,False,False,False,False,True,False,False,False
2015-10-31,5.0,5.0,5.1,5.2,269500.0,275200.0,277750.0,100.7547,101.0367,101.2228,142275.0,142125.0,141991.0,3.0,3.0,3.0,16.0,16.0,17.0,9.0,9.0,9.0,5.1,0.09999999999986185,5.266666666666667,0.2160246899469339,274150.0,4224.038352097282,276033.3333333333,5567.914031908389,101.00473333333333,0.23568157190193673,100.96816666666666,0.2878043756922448,142130.33333333334,142.07509751292977,141805.66666666666,402.3131450337819,3.0,0.0,3.0,0.0,16.333333333333332,0.5773502691894106,15.666666666666666,1.0327955589885884,9.0,0.0,7.666666666666667,1.7511900715418334,-0.020712209302325535,-0.0027910650288459626,0.0010554089709762238,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False
2015-11-30,5.1,5.0,5.0,5.1,267000.0,269500.0,275200.0,100.2675,100.7547,101.0367,142579.0,142275.0,142125.0,3.0,3.0,3.0,16.0,16.0,16.0,9.0,9.0,9.0,5.033333333333332,0.05773502691872094,5.2,0.2280350850198347,270566.6666666667,4202.7768598061575,272866.6666666667,3927.0429927265936,100.6863,0.3891350408288289,100.79016666666666,0.3406032276235641,142326.33333333334,231.31219884239925,142036.16666666666,378.6420033052076,3.0,0.0,3.0,0.0,16.0,0.0,15.833333333333334,0.9831920802501203,9.0,0.0,8.333333333333334,1.2110601416390083,-0.00927643784786647,-0.004835506432950498,0.0021367070813564926,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False
2015-12-31,5.0,5.1,5.0,5.0,268500.0,267000.0,269500.0,99.5298,100.2675,100.7547,142808.0,142579.0,142275.0,3.0,3.0,3.0,15.0,16.0,16.0,8.0,9.0,9.0,5.033333333333333,0.05773502691872094,5.116666666666666,0.11690451944502095,268333.3333333333,1258.3057392073592,271950.0,4239.103678852005,100.18400000000001,0.6167042970507701,100.56374999999998,0.6084997510278127,142554.0,267.3780095669254,142247.83333333334,398.8956839412869,3.0,0.0,3.0,0.0,15.666666666666666,0.5773502691894075,16.0,0.6324555320335973,8.666666666666666,0.5773502691896258,8.666666666666666,0.5163977794943505,0.00561797752808979,-0.007357319171217069,0.0016061271295211288,0.0,-0.0625,-0.11111111111111116,False,False,False,False,False,False,False,False,False,False,True
2016-01-31,4.8,5.0,5.1,5.0,271000.0,268500.0,267000.0,99.0417,99.5298,100.2675,143077.0,142808.0,142579.0,3.0,3.0,3.0,17.0,15.0,16.0,8.0,8.0,9.0,5.033333333333332,0.05773502691872094,5.066666666666666,0.08164965809280589,268833.3333333333,2020.7259421609338,271491.6666666667,4153.362091935084,99.613,0.6171208066504495,100.30886666666667,0.8692698422627773,142821.33333333334,249.26759382900602,142475.83333333334,419.72868220672945,3.0,0.0,3.0,0.0,16.0,0.9999999999998749,16.166666666666668,0.7527726527090204,8.333333333333334,0.5773502691896258,8.666666666666666,0.5163977794943505,0.009310986964618184,-0.00490405888487655,0.0018836479749033685,0.0,0.1333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,False
2016-02-29,4.9,4.8,5.0,5.1,279600.0,271000.0,268500.0,99.5607,99.0417,99.5298,143210.0,143077.0,142808.0,4.0,3.0,3.0,21.0,17.0,15.0,12.0,8.0,8.0,4.966666666666666,0.152752523165103,5.0,0.10954451150106306,273033.3333333333,5822.656896410977,271800.0,4738.354144643114,99.37740000000001,0.29113496870165373,100.03185,0.7800256553478621,143031.66666666666,204.79827473223952,142679.0,432.9290935018524,3.3333333333333335,0.5773502691896223,3.1666666666666665,0.4082482904638651,17.666666666666668,3.055050463303854,16.833333333333332,2.1369760566432667,9.333333333333334,2.309401076758503,9.166666666666666,1.4719601443879846,0.031734317343173446,0.005240216999506275,0.000929569392704721,0.33333333333333326,0.23529411764705888,0.5,True,False,False,False,False,False,False,False,False,False,False
2016-03-31,5.0,4.9,4.8,5.0,266750.0,279600.0,271000.0,99.0445,99.5607,99.0417,143406.0,143210.0,143077.0,4.0,4.0,3.0,17.0,21.0,17.0,12.0,12.0,8.0,4.8999999999999995,0.09999999999985942,4.966666666666666,0.10327955589889885,272450.0,6546.563984258387,270391.6666666667,4781.25680827997,99.21563333333332,0.2988397787013191,99.69981666666666,0.6849612847946209,143231.0,165.50226584542628,142892.5,420.77488042935516,3.6666666666666665,0.5773502691896233,3.3333333333333335,0.516397779494324,18.333333333333332,2.3094010767584523,17.0,2.0976176963402904,10.666666666666666,2.309401076758503,9.666666666666666,1.8618986725025337,-0.04595851216022895,-0.005184776724149187,0.00136861950981082,0.0,-0.19047619047619047,0.0,False,True,False,False,False,False,False,False,False,False,False
2016-04-30,5.1,5.0,4.9,4.8,263250.0,266750.0,279600.0,98.3096,99.0445,99.5607,143662.0,143406.0,143210.0,3.0,4.0,4.0,15.0,17.0,21.0,13.0,12.0,12.0,4.8999999999999995,0.09999999999985942,4.966666666666666,0.10327955589889885,269866.6666666667,8609.055310155842,269350.0,5621.387729027164,98.97160000000001,0.6287277709795592,99.2923,0.6586902671216441,143426.0,226.66274506404918,143123.66666666666,393.81552364908885,3.6666666666666665,0.5773502691896233,3.3333333333333335,0.516397779494324,17.666666666666668,3.0550504633038558,16.833333333333332,2.2286019533928902,12.333333333333334,0.5773502691896255,10.333333333333334,2.250925735484558,-0.013120899718837897,-0.007419897116952456,0.0017851414864091808,-0.25,-0.11764705882352944,0.08333333333333326,False,False,True,False,False,False,False,False,False,False,False
2016-05-31,4.8,5.1,5.0,4.9,266000.0,263250.0,266750.0,98.6421,98.3096,99.0445,143854.0,143662.0,143406.0,3.0,3.0,4.0,14.0,15.0,17.0,14.0,13.0,12.0,5.0,0.09999999999985998,4.983333333333333,0.11690451944503029,265333.3333333333,1842.7786989550941,269183.3333333333,5718.974267010114,98.66539999999999,0.36800362770077955,99.02140000000001,0.4900588699337616,143640.66666666666,224.76061339412882,143336.16666666666,385.0300854050414,3.3333333333333335,0.5773502691896223,3.3333333333333335,0.516397779494324,15.333333333333334,1.5275252316518724,16.5,2.5099800796022116,13.0,0.9999999999999998,11.166666666666666,2.56255081250435,0.010446343779677125,0.0033821722395370735,0.0013364703261822264,0.0,-0.06666666666666665,0.07692307692307687,False,False,False,True,False,False,False,False,False,False,False
2016-06-30,4.9,4.8,5.1,5.0,274500.0,266000.0,263250.0,98.4184,98.6421,98.3096,143900.0,143854.0,143662.0,3.0,3.0,3.0,15.0,14.0,15.0,16.0,14.0,13.0,4.966666666666666,0.15275252316510307,4.933333333333334,0.12110601416393148,267916.6666666667,5864.796103303381,270183.3333333333,6088.240030314479,98.4567,0.169526487608685,98.83616666666667,0.46905406795742105,143805.33333333334,126.24315162933021,143518.16666666666,341.0116811298664,3.0,0.0,3.3333333333333335,0.516397779494324,14.666666666666666,0.5773502691894301,16.5,2.509980079602212,14.333333333333334,1.5275252316519463,12.5,2.6645825188948535,0.03195488721804507,-0.002267794379884336,0.0003197686543301437,0.0,0.0714285714285714,0.1428571428571428,False,False,False,False,True,False,False,False,False,False,False
2016-07-31,4.8,4.9,4.8,5.1,265250.0,274500.0,266000.0,98.8833,98.4184,98.6421,144147.0,143900.0,143854.0,4.0,3.0,3.0,16.0,15.0,14.0,19.0,16.0,14.0,4.933333333333333,0.15275252316510282,4.916666666666667,0.11690451944503541,268583.3333333333,5137.687547265054,269225.0,6379.55719466933,98.64793333333334,0.2325048888394895,98.80976666666668,0.45953333575204525,143967.0,157.57220567083422,143696.5,343.92775404196897,3.3333333333333335,0.5773502691896223,3.5,0.547722557505168,15.0,0.999999999999887,16.333333333333332,2.503331114069129,16.333333333333332,2.5166114784235836,14.333333333333334,2.732520204255902,-0.033697632058287796,0.004723710200531528,0.0017164697706741894,0.33333333333333326,0.06666666666666665,0.1875,False,False,False,False,False,True,False,False,False,False,False
2016-08-31,4.9,4.8,4.9,4.8,259400.0,265250.0,274500.0,98.9992,98.8833,98.4184,144520.0,144147.0,143900.0,3.0,4.0,3.0,17.0,16.0,15.0,19.0,19.0,16.0,4.833333333333333,0.0577350269187192,4.916666666666667,0.11690451944503541,266383.3333333333,7613.529623855307,265858.3333333333,4987.526106871493,98.76696666666668,0.30737964040296445,98.71618333333333,0.308315263435652,144189.0,312.1265768882421,143914.83333333334,386.4931650974246,3.3333333333333335,0.5773502691896223,3.3333333333333335,0.516397779494324,16.0,0.999999999999887,15.666666666666666,1.2110601416389506,18.0,1.732050807568878,15.5,3.0166206257996797,-0.02205466540999057,0.0011720887146766668,0.002587636232457058,-0.25,0.0625,0.0,False,False,False,False,False,False,True,False,False,False,False
2016-09-30,5.0,4.9,4.8,4.9,263500.0,259400.0,265250.0,98.85,98.9992,98.8833,144661.0,144520.0,144147.0,3.0,3.0,4.0,16.0,17.0,16.0,19.0,19.0,19.0,4.866666666666666,0.05773502691871952,4.916666666666667,0.11690451944503541,262716.6666666667,3002.6377292844036,265316.6666666667,5047.441596167789,98.91083333333334,0.07831809072142472,98.68376666666667,0.27535487405781106,144442.66666666666,265.5830064844259,144124.0,395.53356368375296,3.3333333333333335,0.5773502691896223,3.1666666666666665,0.4082482904638651,16.333333333333332,0.5773502691894298,15.5,1.0488088481700948,19.0,0.0,16.666666666666668,2.7325202042559025,0.01580570547417115,-0.0015070828855183738,0.0009756435095489291,0.0,-0.05882352941176472,0.0,False,False,False,False,False,False,False,True,False,False,False
2016-10-31,4.9,5.0,4.9,4.8,251500.0,263500.0,259400.0,98.7457,98.85,98.9992,144967.0,144661.0,144520.0,3.0,3.0,3.0,14.0,16.0,17.0,19.0,19.0,19.0,4.8999999999999995,0.09999999999985981,4.916666666666667,0.11690451944503541,258133.33333333334,6099.4535274336195,263358.3333333333,7628.919757523034,98.86496666666666,0.12741100162172286,98.75644999999999,0.20554287874001126,144716.0,228.51914580615647,144341.5,446.22897709627136,3.0,0.0,3.1666666666666665,0.4082482904638651,15.666666666666666,1.5275252316518724,15.333333333333334,1.2110601416389444,19.0,0.0,17.666666666666668,2.1602468994693,-0.04554079696394686,-0.0010551340414769461,0.0021152902302625787,0.0,-0.125,0.0,False,False,False,False,False,False,False,False,True,False,False
2016-11-30,4.7,4.9,5.0,4.9,255800.0,251500.0,263500.0,98.7611,98.7457,98.85,145065.0,144967.0,144661.0,3.0,3.0,3.0,14.0,14.0,16.0,19.0,19.0,19.0,4.933333333333334,0.05773502691871985,4.883333333333334,0.07527726527096532,256933.33333333334,6079.747801786061,261658.33333333334,8047.509966860911,98.7856,0.056301065717433596,98.77628333333332,0.19790144432873366,144897.66666666666,210.7352209131401,144543.33333333334,455.4069242634141,3.0,0.0,3.1666666666666665,0.4082482904638651,14.666666666666666,1.1547005383791529,15.333333333333334,1.2110601416389444,19.0,0.0,18.5,1.2247448713916138,0.017097415506958313,0.00015595615809083085,0.0006760159208647476,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False
2016-12-31,4.7,4.7,4.9,5.0,245750.0,255800.0,251500.0,98.3491,98.7611,98.7457,145183.0,145065.0,144967.0,3.0,3.0,3.0,15.0,14.0,14.0,17.0,19.0,19.0,4.866666666666666,0.15275252316510257,4.866666666666666,0.10327955589890755,251016.66666666666,5042.403527418492,256866.66666666666,7405.65099547142,98.61863333333334,0.23354968065542397,98.76473333333333,0.2233515674164786,145071.66666666666,108.15421089034162,144757.16666666666,389.33914093894566,3.0,0.0,3.1666666666666665,0.4082482904638651,14.333333333333334,0.5773502691894278,15.333333333333334,1.2110601416389444,18.333333333333332,1.1547005383792521,18.666666666666668,0.8164965809277633,-0.03928850664581707,-0.00417168298044468,0.0008134284631027278,0.0,0.0714285714285714,-0.10526315789473684,False,False,False,False,False,False,False,False,False,False,True
2017-01-31,4.7,4.7,4.7,4.9,252200.0,245750.0,255800.0,99.0214,98.3491,98.7611,145408.0,145183.0,145065.0,3.0,3.0,3.0,17.0,15.0,14.0,18.0,17.0,19.0,4.766666666666667,0.11547005383780243,4.833333333333333,0.12110601416393889,251250.0,5091.905340831575,254691.66666666666,6282.230230318479,98.71053333333333,0.3389905062597582,98.78775,0.24416008478195478,145218.66666666666,174.25938520870153,144967.33333333334,329.90463268510916,3.0,0.0,3.0,0.0,15.333333333333334,1.5275252316518715,15.5,1.3784048752089786,18.0,1.0000000000000004,18.5,0.8366600265341122,0.02624618514750754,0.006835853098808187,0.0015497682235523502,0.0,0.1333333333333333,0.05882352941176472,False,False,False,False,False,False,False,False,False,False,False
2017-02-28,4.6,4.7,4.7,4.7,244000.0,252200.0,245750.0,98.7611,99.0214,98.3491,145628.0,145408.0,145183.0,4.0,3.0,3.0,22.0,17.0,15.0,26.0,18.0,17.0,4.7,0.0,4.816666666666666,0.13291601358254945,247316.66666666666,4318.661057934788,252125.0,7070.342990270083,98.71053333333333,0.3389905062597582,98.74806666666666,0.22118826973281497,145406.33333333334,222.50468159864442,145152.0,339.39593397749314,3.3333333333333335,0.5773502691896223,3.1666666666666665,0.4082482904638651,18.0,3.605551275463957,16.333333333333332,3.0110906108363102,20.333333333333332,4.932882862316248,19.666666666666668,3.2041639575194547,-0.03251387787470261,-0.002628724699913376,0.0015129841549295087,0.33333333333333326,0.2941176470588236,0.4444444444444444,True,False,False,False,False,False,False,False,False,False,False
2017-03-31,4.4,4.6,4.7,4.7,230250.0,244000.0,252200.0,98.3646,98.7611,99.0214,145846.0,145628.0,145408.0,3.0,4.0,3.0,16.0,22.0,17.0,22.0,26.0,18.0,4.666666666666666,0.057735026918714655,4.766666666666667,0.15055453054185197,242150.0,11091.325439278622,246583.33333333334,9108.384415840672,98.71570000000001,0.3307452645177538,98.66716666666666,0.26153725292469043,145627.33333333334,219.00076103363412,145349.5,341.3108553803756,3.3333333333333335,0.5773502691896223,3.1666666666666665,0.4082482904638651,18.333333333333332,3.214550253664282,16.333333333333332,3.0110906108363102,22.0,4.000000000000001,20.166666666666668,3.3115957885386216,-0.05635245901639341,-0.004014738596471723,0.0014969648693932136,-0.25,-0.2727272727272727,-0.15384615384615385,False,True,False,False,False,False,False,False,False,False,False
2017-04-30,4.4,4.4,4.6,4.7,233750.0,230250.0,244000.0,99.0137,98.3646,98.7611,145970.0,145846.0,145628.0,3.0,3.0,4.0,13.0,16.0,22.0,22.0,22.0,26.0,4.566666666666666,0.1527525231650997,4.666666666666667,0.16329931618558396,236000.0,7145.802963977464,243625.0,10028.1977443638,98.71313333333335,0.3271976517859694,98.71183333333333,0.2979784802085472,145814.66666666666,173.1396353620697,145516.66666666666,361.5276845100104,3.3333333333333335,0.5773502691896223,3.1666666666666665,0.4082482904638651,17.0,4.582575694955815,16.166666666666668,3.1885210782848175,23.333333333333332,2.3094010767585043,20.666666666666668,3.3266599866332505,0.015200868621064068,0.006598918716692825,0.0008502118673121561,0.0,-0.1875,0.0,False,False,True,False,False,False,False,False,False,False,False
2017-05-31,4.4,4.4,4.4,4.6,227800.0,233750.0,230250.0,100.0224,99.0137,98.3646,146175.0,145970.0,145846.0,3.0,3.0,3.0,13.0,13.0,16.0,24.0,22.0,22.0,4.466666666666667,0.11547005383779786,4.583333333333333,0.14719601443884586,230600.0,2990.4013108593144,238958.33333333334,9740.19592547968,99.13356666666668,0.8353748998708564,98.92205,0.615462001264692,145997.0,166.15354344695294,145701.66666666666,368.11990800171213,3.0,0.0,3.1666666666666665,0.4082482904638651,14.0,1.7320508075688106,16.0,3.346640106136287,22.666666666666668,1.1547005383792526,21.5,3.44963766213208,-0.025454545454545507,0.0101874791064267,0.001404398164006393,0.0,0.0,0.09090909090909083,False,False,False,True,False,False,False,False,False,False,False
2017-06-30,4.3,4.4,4.4,4.4,239000.0,227800.0,233750.0,100.1408,100.0224,99.0137,146380.0,146175.0,145970.0,3.0,3.0,3.0,15.0,13.0,13.0,28.0,24.0,22.0,4.4,0.0,4.533333333333334,0.15055453054186688,233516.66666666666,5603.644647309685,237833.33333333334,9172.113533244734,99.72563333333333,0.6193879586609801,99.22066666666666,0.7093681347984425,146175.0,204.9999999999475,145901.16666666666,354.93121399393044,3.0,0.0,3.1666666666666665,0.4082482904638651,13.666666666666666,1.1547005383791518,16.0,3.346640106136287,24.666666666666668,3.055050463303893,23.333333333333332,3.5023801430836667,0.04916593503072875,0.0011837348433949568,0.0014024285958611493,0.0,0.15384615384615374,0.16666666666666674,False,False,False,False,True,False,False,False,False,False,False
2017-07-31,4.3,4.3,4.4,4.4,248000.0,239000.0,227800.0,100.3471,100.1408,100.0224,146583.0,146380.0,146175.0,3.0,3.0,3.0,18.0,15.0,13.0,36.0,28.0,24.0,4.366666666666667,0.05773502691870618,4.466666666666667,0.1505545305418716,238266.66666666666,10119.947298939978,237133.33333333334,7932.948169925944,100.1701,0.16432099683503967,99.44161666666666,0.8309328719381801,146379.33333333334,204.0008169917717,146097.0,352.55070557375797,3.0,0.0,3.1666666666666665,0.4082482904638651,15.333333333333334,2.5166114784235374,16.166666666666668,3.430257521916769,29.333333333333332,6.110100926607787,26.333333333333332,5.2788887719544535,0.03765690376569042,0.0020600993800727885,0.0013868014756113212,0.0,0.19999999999999996,0.2857142857142858,False,False,False,False,False,True,False,False,False,False,False
2017-08-31,4.4,4.3,4.3,4.4,250800.0,248000.0,239000.0,100.1068,100.3471,100.1408,146772.0,146583.0,146380.0,3.0,3.0,3.0,16.0,18.0,15.0,36.0,36.0,28.0,4.333333333333333,0.05773502691870497,4.4,0.10954451150111585,245933.33333333334,6165.4953842592895,238266.66666666666,9450.696623356984,100.19823333333333,0.13003831486985937,99.66590000000001,0.7911757124689675,146578.33333333334,196.041662238687,146287.66666666666,357.49163160448495,3.0,0.0,3.0,0.0,16.333333333333332,1.5275252316518706,15.166666666666666,1.9407902170679174,33.333333333333336,4.618802153517007,28.0,6.572670690062004,0.011290322580645107,-0.0023946880378206137,0.0012893718916928698,0.0,-0.11111111111111116,0.0,False,False,False,False,False,False,True,False,False,False,False
2017-09-30,4.3,4.4,4.3,4.3,247750.0,250800.0,248000.0,99.6925,100.1068,100.3471,146919.0,146772.0,146583.0,3.0,3.0,3.0,14.0,16.0,18.0,37.0,36.0,36.0,4.333333333333333,0.05773502691870497,4.366666666666667,0.05163977794961499,248850.0,1693.3694221844266,241183.33333333334,9178.271442201434,100.04879999999999,0.33113183175416233,99.88721666666667,0.47817036887228015,146758.0,168.43693181714235,146466.5,360.72856831777403,3.0,0.0,3.0,0.0,16.0,1.9999999999999423,14.833333333333334,1.940790217067914,36.333333333333336,0.5773502691896247,30.5,6.685805860178724,-0.012161084529505595,-0.0041385799965637515,0.0010015534298095652,0.0,-0.125,0.02777777777777768,False,False,False,False,False,False,False,True,False,False,False
2017-10-31,4.2,4.3,4.4,4.3,272400.0,247750.0,250800.0,99.7954,99.6925,100.1068,147008.0,146919.0,146772.0,3.0,3.0,3.0,13.0,14.0,16.0,36.0,37.0,36.0,4.333333333333333,0.05773502691870497,4.3500000000000005,0.0547722557506923,256983.33333333334,13438.036810982563,247625.0,14774.69965854001,99.86489999999999,0.21571696734581655,100.0175,0.23949570351217758,146899.66666666666,119.1819337538487,146639.5,321.7954319138405,3.0,0.0,3.0,0.0,14.333333333333334,1.5275252316518713,14.833333333333334,1.940790217067914,36.333333333333336,0.5773502691896247,32.833333333333336,5.455883674224264,0.09949545913218971,0.0010321739348497783,0.0006057759717938982,0.0,-0.0714285714285714,-0.027027027027026973,False,False,False,False,False,False,False,False,True,False,False
2017-11-30,4.2,4.2,4.3,4.4,242250.0,272400.0,247750.0,101.0247,99.7954,99.6925,147149.0,147008.0,146919.0,3.0,3.0,3.0,14.0,13.0,14.0,38.0,36.0,37.0,4.3,0.09999999999985051,4.316666666666666,0.07527726527104087,254133.33333333334,16056.644522854782,250033.33333333334,11768.758076650587,100.17086666666665,0.7412291301171237,100.18455,0.4761899988458349,147025.33333333334,115.975572140459,146801.83333333334,284.07000311068174,3.0,0.0,3.0,0.0,13.666666666666666,0.5773502691894271,15.0,1.7888543819997926,37.0,0.9999999999999991,35.166666666666664,3.6009258068817362,-0.11068281938325997,0.01231820304342679,0.0009591314758381486,0.0,0.07692307692307687,0.05555555555555558,False,False,False,False,False,False,False,False,False,True,False
